2024-04-16 07:35:36,639 INFO    StreamThr :12340 [internal.py:wandb_internal():86] W&B internal server running at pid: 12340, started at: 2024-04-16 07:35:36.639649
2024-04-16 07:35:42,512 INFO    SenderThread:12340 [sender.py:transition_state():614] send defer: 3
2024-04-16 07:35:42,512 DEBUG   SenderThread:12340 [sender.py:send():379] send: stats
2024-04-16 07:35:42,513 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: defer
2024-04-16 07:35:42,513 INFO    HandlerThread:12340 [handler.py:handle_request_defer():172] handle defer: 3
2024-04-16 07:35:42,513 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: defer
2024-04-16 07:35:42,513 INFO    SenderThread:12340 [sender.py:send_request_defer():610] handle sender defer: 3
2024-04-16 07:35:42,513 INFO    SenderThread:12340 [sender.py:transition_state():614] send defer: 4
2024-04-16 07:35:42,513 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: defer
2024-04-16 07:35:42,514 INFO    HandlerThread:12340 [handler.py:handle_request_defer():172] handle defer: 4
2024-04-16 07:35:42,514 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: defer
2024-04-16 07:35:42,514 INFO    SenderThread:12340 [sender.py:send_request_defer():610] handle sender defer: 4
2024-04-16 07:35:42,514 INFO    SenderThread:12340 [sender.py:transition_state():614] send defer: 5
2024-04-16 07:35:42,514 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: defer
2024-04-16 07:35:42,514 INFO    HandlerThread:12340 [handler.py:handle_request_defer():172] handle defer: 5
2024-04-16 07:35:42,514 DEBUG   SenderThread:12340 [sender.py:send():379] send: summary
2024-04-16 07:35:42,515 INFO    SenderThread:12340 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-16 07:35:42,515 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: defer
2024-04-16 07:35:42,515 INFO    SenderThread:12340 [sender.py:send_request_defer():610] handle sender defer: 5
2024-04-16 07:35:42,515 INFO    SenderThread:12340 [sender.py:transition_state():614] send defer: 6
2024-04-16 07:35:42,515 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: defer
2024-04-16 07:35:42,515 INFO    HandlerThread:12340 [handler.py:handle_request_defer():172] handle defer: 6
2024-04-16 07:35:42,516 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: defer
2024-04-16 07:35:42,516 INFO    SenderThread:12340 [sender.py:send_request_defer():610] handle sender defer: 6
2024-04-16 07:35:42,518 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 07:35:42,674 INFO    Thread-16 :12340 [dir_watcher.py:_on_file_created():271] file/dir created: d:\40-Day Python Practice\wandb\run-20240416_073536-8fc5pufi\files\wandb-summary.json
2024-04-16 07:35:42,770 INFO    SenderThread:12340 [sender.py:transition_state():614] send defer: 7
2024-04-16 07:35:42,771 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: defer
2024-04-16 07:35:42,771 INFO    HandlerThread:12340 [handler.py:handle_request_defer():172] handle defer: 7
2024-04-16 07:35:42,771 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: defer
2024-04-16 07:35:42,771 INFO    SenderThread:12340 [sender.py:send_request_defer():610] handle sender defer: 7
2024-04-16 07:35:42,772 INFO    SenderThread:12340 [sender.py:transition_state():614] send defer: 8
2024-04-16 07:35:42,772 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: defer
2024-04-16 07:35:42,772 INFO    HandlerThread:12340 [handler.py:handle_request_defer():172] handle defer: 8
2024-04-16 07:35:42,773 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: defer
2024-04-16 07:35:42,773 INFO    SenderThread:12340 [sender.py:send_request_defer():610] handle sender defer: 8
2024-04-16 07:35:42,773 INFO    SenderThread:12340 [job_builder.py:build():318] Attempting to build job artifact
2024-04-16 07:35:42,775 INFO    SenderThread:12340 [job_builder.py:_get_source_type():455] is repo sourced job
2024-04-16 07:35:42,776 INFO    SenderThread:12340 [job_builder.py:_get_program_relpath():473] run is notebook based run
2024-04-16 07:35:42,776 WARNING SenderThread:12340 [job_builder.py:_log_if_verbose():210] Source type is set to 'repo' but some required information is missing from the environment. A job will not be created from this run. See https://docs.wandb.ai/guides/launch/create-job
2024-04-16 07:35:42,776 INFO    SenderThread:12340 [sender.py:transition_state():614] send defer: 9
2024-04-16 07:35:42,776 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: defer
2024-04-16 07:35:42,776 INFO    HandlerThread:12340 [handler.py:handle_request_defer():172] handle defer: 9
2024-04-16 07:35:42,777 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: defer
2024-04-16 07:35:42,777 INFO    SenderThread:12340 [sender.py:send_request_defer():610] handle sender defer: 9
2024-04-16 07:35:42,777 INFO    SenderThread:12340 [dir_watcher.py:finish():358] shutting down directory watcher
2024-04-16 07:35:43,078 INFO    wandb-upload_1:12340 [upload_job.py:push():131] Uploaded file C:\Users\vomin\AppData\Local\Temp\tmp7zdle9rawandb\pewucge0-media/table/Dataset_0_4f0dfea7efcf3ff09626.table.json
2024-04-16 07:35:43,294 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-16 07:35:43,684 INFO    SenderThread:12340 [dir_watcher.py:_on_file_modified():288] file/dir modified: d:\40-Day Python Practice\wandb\run-20240416_073536-8fc5pufi\files\config.yaml
2024-04-16 07:35:43,684 INFO    SenderThread:12340 [dir_watcher.py:finish():388] scan: d:\40-Day Python Practice\wandb\run-20240416_073536-8fc5pufi\files
2024-04-16 07:35:43,684 INFO    SenderThread:12340 [dir_watcher.py:finish():402] scan save: d:\40-Day Python Practice\wandb\run-20240416_073536-8fc5pufi\files\config.yaml config.yaml
2024-04-16 07:35:43,685 INFO    SenderThread:12340 [dir_watcher.py:finish():402] scan save: d:\40-Day Python Practice\wandb\run-20240416_073536-8fc5pufi\files\requirements.txt requirements.txt
2024-04-16 07:35:43,686 INFO    SenderThread:12340 [dir_watcher.py:finish():402] scan save: d:\40-Day Python Practice\wandb\run-20240416_073536-8fc5pufi\files\wandb-metadata.json wandb-metadata.json
2024-04-16 07:35:43,686 INFO    SenderThread:12340 [dir_watcher.py:finish():402] scan save: d:\40-Day Python Practice\wandb\run-20240416_073536-8fc5pufi\files\wandb-summary.json wandb-summary.json
2024-04-16 07:35:43,688 INFO    SenderThread:12340 [dir_watcher.py:finish():402] scan save: d:\40-Day Python Practice\wandb\run-20240416_073536-8fc5pufi\files\media\table\Dataset_0_4f0dfea7efcf3ff09626.table.json media/table/Dataset_0_4f0dfea7efcf3ff09626.table.json
2024-04-16 07:35:43,688 INFO    SenderThread:12340 [sender.py:transition_state():614] send defer: 10
2024-04-16 07:35:43,689 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: poll_exit
2024-04-16 07:35:43,689 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: defer
2024-04-16 07:35:43,689 INFO    HandlerThread:12340 [handler.py:handle_request_defer():172] handle defer: 10
2024-04-16 07:35:43,690 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: defer
2024-04-16 07:35:43,690 INFO    SenderThread:12340 [sender.py:send_request_defer():610] handle sender defer: 10
2024-04-16 07:35:43,690 INFO    SenderThread:12340 [file_pusher.py:finish():172] shutting down file pusher
2024-04-16 07:35:44,218 INFO    wandb-upload_0:12340 [upload_job.py:push():131] Uploaded file d:\40-Day Python Practice\wandb\run-20240416_073536-8fc5pufi\files\config.yaml
2024-04-16 07:35:44,313 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-16 07:35:44,315 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: poll_exit
2024-04-16 07:35:44,594 INFO    wandb-upload_1:12340 [upload_job.py:push():131] Uploaded file d:\40-Day Python Practice\wandb\run-20240416_073536-8fc5pufi\files\requirements.txt
2024-04-16 07:35:44,625 INFO    wandb-upload_2:12340 [upload_job.py:push():131] Uploaded file d:\40-Day Python Practice\wandb\run-20240416_073536-8fc5pufi\files\wandb-summary.json
2024-04-16 07:35:44,833 INFO    Thread-15 (_thread_body):12340 [sender.py:transition_state():614] send defer: 11
2024-04-16 07:35:44,834 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: defer
2024-04-16 07:35:44,834 INFO    HandlerThread:12340 [handler.py:handle_request_defer():172] handle defer: 11
2024-04-16 07:35:44,835 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: defer
2024-04-16 07:35:44,836 INFO    SenderThread:12340 [sender.py:send_request_defer():610] handle sender defer: 11
2024-04-16 07:35:44,836 INFO    SenderThread:12340 [file_pusher.py:join():178] waiting for file pusher
2024-04-16 07:35:44,839 INFO    SenderThread:12340 [sender.py:transition_state():614] send defer: 12
2024-04-16 07:35:44,840 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: defer
2024-04-16 07:35:44,840 INFO    HandlerThread:12340 [handler.py:handle_request_defer():172] handle defer: 12
2024-04-16 07:35:44,840 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: defer
2024-04-16 07:35:44,841 INFO    SenderThread:12340 [sender.py:send_request_defer():610] handle sender defer: 12
2024-04-16 07:35:44,841 INFO    SenderThread:12340 [file_stream.py:finish():614] file stream finish called
2024-04-16 07:35:45,313 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-16 07:35:45,317 INFO    SenderThread:12340 [file_stream.py:finish():618] file stream finish is done
2024-04-16 07:35:45,318 INFO    SenderThread:12340 [sender.py:transition_state():614] send defer: 13
2024-04-16 07:35:45,318 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: poll_exit
2024-04-16 07:35:45,318 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: defer
2024-04-16 07:35:45,318 INFO    HandlerThread:12340 [handler.py:handle_request_defer():172] handle defer: 13
2024-04-16 07:35:45,318 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: defer
2024-04-16 07:35:45,319 INFO    SenderThread:12340 [sender.py:send_request_defer():610] handle sender defer: 13
2024-04-16 07:35:45,319 INFO    SenderThread:12340 [sender.py:transition_state():614] send defer: 14
2024-04-16 07:35:45,319 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: defer
2024-04-16 07:35:45,319 DEBUG   SenderThread:12340 [sender.py:send():379] send: final
2024-04-16 07:35:45,319 INFO    HandlerThread:12340 [handler.py:handle_request_defer():172] handle defer: 14
2024-04-16 07:35:45,319 DEBUG   SenderThread:12340 [sender.py:send():379] send: footer
2024-04-16 07:35:45,319 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: defer
2024-04-16 07:35:45,319 INFO    SenderThread:12340 [sender.py:send_request_defer():610] handle sender defer: 14
2024-04-16 07:35:45,320 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-16 07:35:45,320 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: poll_exit
2024-04-16 07:35:45,321 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-16 07:35:45,322 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: server_info
2024-04-16 07:35:45,322 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: get_summary
2024-04-16 07:35:45,322 DEBUG   SenderThread:12340 [sender.py:send_request():406] send_request: server_info
2024-04-16 07:35:45,322 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: sampled_history
2024-04-16 07:35:45,534 DEBUG   HandlerThread:12340 [handler.py:handle_request():146] handle_request: shutdown
2024-04-16 07:35:45,535 INFO    HandlerThread:12340 [handler.py:finish():866] shutting down handler
2024-04-16 07:35:46,326 INFO    WriterThread:12340 [datastore.py:close():296] close: d:\40-Day Python Practice\wandb\run-20240416_073536-8fc5pufi\run-8fc5pufi.wandb
2024-04-16 07:35:46,546 INFO    SenderThread:12340 [sender.py:finish():1546] shutting down sender
2024-04-16 07:35:46,546 INFO    SenderThread:12340 [file_pusher.py:finish():172] shutting down file pusher
2024-04-16 07:35:46,546 INFO    SenderThread:12340 [file_pusher.py:join():178] waiting for file pusher
